"CURRENCY","RATE_DATE","FX_RATE_TO_EUR"
"EUR",2026-07-01,1
"EUR",2026-07-02,1
"EUR",2026-07-03,1
"EUR",2026-07-04,1
"EUR",2026-07-05,1
"EUR",2026-07-06,1
"EUR",2026-07-07,1
"EUR",2026-07-08,1
"EUR",2026-07-09,1
"EUR",2026-07-10,1
"EUR",2026-07-11,1
"EUR",2026-07-12,1
"EUR",2026-07-13,1
"EUR",2026-07-14,1
"EUR",2026-07-15,1
"EUR",2026-07-16,1
"EUR",2026-07-17,1
"EUR",2026-07-18,1
"EUR",2026-07-19,1
"EUR",2026-07-20,1
"EUR",2026-07-21,1
"EUR",2026-07-22,1
"EUR",2026-07-23,1
"EUR",2026-07-24,1
"EUR",2026-07-25,1
"EUR",2026-07-26,1
"EUR",2026-07-27,1
"EUR",2026-07-28,1
"EUR",2026-07-29,1
"EUR",2026-07-30,1
"EUR",2026-07-31,1
"EUR",2026-08-01,1
"EUR",2026-08-02,1
"EUR",2026-08-03,1
"EUR",2026-08-04,1
"EUR",2026-08-05,1
"EUR",2026-08-06,1
"EUR",2026-08-07,1
"EUR",2026-08-08,1
"EUR",2026-08-09,1
"EUR",2026-08-10,1
"EUR",2026-08-11,1
"EUR",2026-08-12,1
"EUR",2026-08-13,1
"EUR",2026-08-14,1
"EUR",2026-08-15,1
"EUR",2026-08-16,1
"EUR",2026-08-17,1
"EUR",2026-08-18,1
"EUR",2026-08-19,1
"EUR",2026-08-20,1
"EUR",2026-08-21,1
"EUR",2026-08-22,1
"EUR",2026-08-23,1
"EUR",2026-08-24,1
"EUR",2026-08-25,1
"EUR",2026-08-26,1
"EUR",2026-08-27,1
"EUR",2026-08-28,1
"EUR",2026-08-29,1
"EUR",2026-08-30,1
"EUR",2026-08-31,1
"EUR",2026-09-01,1
"EUR",2026-09-02,1
"EUR",2026-09-03,1
"EUR",2026-09-04,1
"EUR",2026-09-05,1
"EUR",2026-09-06,1
"EUR",2026-09-07,1
"EUR",2026-09-08,1
"EUR",2026-09-09,1
"EUR",2026-09-10,1
"EUR",2026-09-11,1
"EUR",2026-09-12,1
"EUR",2026-09-13,1
"EUR",2026-09-14,1
"EUR",2026-09-15,1
"EUR",2026-09-16,1
"EUR",2026-09-17,1
"EUR",2026-09-18,1
"EUR",2026-09-19,1
"EUR",2026-09-20,1
"EUR",2026-09-21,1
"EUR",2026-09-22,1
"EUR",2026-09-23,1
"EUR",2026-09-24,1
"EUR",2026-09-25,1
"EUR",2026-09-26,1
"EUR",2026-09-27,1
"EUR",2026-09-28,1
"EUR",2026-09-29,1
"EUR",2026-09-30,1
"EUR",2026-10-01,1
"EUR",2026-10-02,1
"EUR",2026-10-03,1
"EUR",2026-10-04,1
"EUR",2026-10-05,1
"EUR",2026-10-06,1
"EUR",2026-10-07,1
"EUR",2026-10-08,1
"EUR",2026-10-09,1
"EUR",2026-10-10,1
"EUR",2026-10-11,1
"EUR",2026-10-12,1
"EUR",2026-10-13,1
"EUR",2026-10-14,1
"EUR",2026-10-15,1
"EUR",2026-10-16,1
"EUR",2026-10-17,1
"EUR",2026-10-18,1
"EUR",2026-10-19,1
"EUR",2026-10-20,1
"EUR",2026-10-21,1
"EUR",2026-10-22,1
"EUR",2026-10-23,1
"EUR",2026-10-24,1
"EUR",2026-10-25,1
"EUR",2026-10-26,1
"EUR",2026-10-27,1
"EUR",2026-10-28,1
"EUR",2026-10-29,1
"EUR",2026-10-30,1
"EUR",2026-10-31,1
"EUR",2026-11-01,1
"EUR",2026-11-02,1
"EUR",2026-11-03,1
"EUR",2026-11-04,1
"EUR",2026-11-05,1
"EUR",2026-11-06,1
"EUR",2026-11-07,1
"EUR",2026-11-08,1
"EUR",2026-11-09,1
"EUR",2026-11-10,1
"EUR",2026-11-11,1
"EUR",2026-11-12,1
"EUR",2026-11-13,1
"EUR",2026-11-14,1
"EUR",2026-11-15,1
"EUR",2026-11-16,1
"EUR",2026-11-17,1
"EUR",2026-11-18,1
"EUR",2026-11-19,1
"EUR",2026-11-20,1
"EUR",2026-11-21,1
"EUR",2026-11-22,1
"EUR",2026-11-23,1
"EUR",2026-11-24,1
"EUR",2026-11-25,1
"EUR",2026-11-26,1
"EUR",2026-11-27,1
"EUR",2026-11-28,1
"EUR",2026-11-29,1
"EUR",2026-11-30,1
"EUR",2026-12-01,1
"EUR",2026-12-02,1
"EUR",2026-12-03,1
"EUR",2026-12-04,1
"EUR",2026-12-05,1
"EUR",2026-12-06,1
"EUR",2026-12-07,1
"EUR",2026-12-08,1
"EUR",2026-12-09,1
"EUR",2026-12-10,1
"EUR",2026-12-11,1
"EUR",2026-12-12,1
"EUR",2026-12-13,1
"EUR",2026-12-14,1
"EUR",2026-12-15,1
"EUR",2026-12-16,1
"EUR",2026-12-17,1
"EUR",2026-12-18,1
"EUR",2026-12-19,1
"EUR",2026-12-20,1
"EUR",2026-12-21,1
"EUR",2026-12-22,1
"EUR",2026-12-23,1
"EUR",2026-12-24,1
"EUR",2026-12-25,1
"EUR",2026-12-26,1
"EUR",2026-12-27,1
"EUR",2026-12-28,1
"EUR",2026-12-29,1
"EUR",2026-12-30,1
"EUR",2026-12-31,1
"EUR",2024-01-01,1
"EUR",2024-01-02,1
"EUR",2024-01-03,1
"EUR",2024-01-04,1
"EUR",2024-01-05,1
"EUR",2024-01-06,1
"EUR",2024-01-07,1
"EUR",2024-01-08,1
"EUR",2024-01-09,1
"EUR",2024-01-10,1
"EUR",2024-01-11,1
"EUR",2024-01-12,1
"EUR",2024-01-13,1
"EUR",2024-01-14,1
"EUR",2024-01-15,1
"EUR",2024-01-16,1
"EUR",2024-01-17,1
"EUR",2024-01-18,1
"EUR",2024-01-19,1
"EUR",2024-01-20,1
"EUR",2024-01-21,1
"EUR",2024-01-22,1
"EUR",2024-01-23,1
"EUR",2024-01-24,1
"EUR",2024-01-25,1
"EUR",2024-01-26,1
"EUR",2024-01-27,1
"EUR",2024-01-28,1
"EUR",2024-01-29,1
"EUR",2024-01-30,1
"EUR",2024-01-31,1
"EUR",2024-02-01,1
"EUR",2024-02-02,1
"EUR",2024-02-03,1
"EUR",2024-02-04,1
"EUR",2024-02-05,1
"EUR",2024-02-06,1
"EUR",2024-02-07,1
"EUR",2024-02-08,1
"EUR",2024-02-09,1
"EUR",2024-02-10,1
"EUR",2024-02-11,1
"EUR",2024-02-12,1
"EUR",2024-02-13,1
"EUR",2024-02-14,1
"EUR",2024-02-15,1
"EUR",2024-02-16,1
"EUR",2024-02-17,1
"EUR",2024-02-18,1
"EUR",2024-02-19,1
"EUR",2024-02-20,1
"EUR",2024-02-21,1
"EUR",2024-02-22,1
"EUR",2024-02-23,1
"EUR",2024-02-24,1
"EUR",2024-02-25,1
"EUR",2024-02-26,1
"EUR",2024-02-27,1
"EUR",2024-02-28,1
"EUR",2024-02-29,1
"EUR",2024-03-01,1
"EUR",2024-03-02,1
"EUR",2024-03-03,1
"EUR",2024-03-04,1
"EUR",2024-03-05,1
"EUR",2024-03-06,1
"EUR",2024-03-07,1
"EUR",2024-03-08,1
"EUR",2024-03-09,1
"EUR",2024-03-10,1
"EUR",2024-03-11,1
"EUR",2024-03-12,1
"EUR",2024-03-13,1
"EUR",2024-03-14,1
