"TRANSACTION_ID","CUSTOMER_ID","INSTRUMENT_ID","PORTFOLIO_TYPE","TRADE_DATE","SETTLEMENT_DATE","BUY_SELL","QUANTITY","PRICE","TRANSACTION_AMOUNT","CURRENCY","TRANSACTION_TYPE","COUPON_ID","ACCRUED_INTEREST_AMOUNT","PRINCIPAL_AMOUNT","COUPON_AMOUNT","ELIGIBLE_QUANTITY"
158006,25,904,"INVESTMENT",2025-02-02,2025-02-02,"",146000,0,4240.17,"HUF","COUPON_PAYMENT",9272,0,0,4240.17,146000
158007,30,892,"LIQUIDITY",2025-08-11,2025-08-11,"",2452000,0,74644.31,"GBP","COUPON_PAYMENT",9045,0,0,74644.31,2452000
158008,2,883,"LIQUIDITY",2026-10-31,2026-10-31,"",59000,0,750.51,"GBP","COUPON_PAYMENT",8909,0,0,750.51,59000
158009,31,889,"TRADING",2024-07-06,2024-07-06,"",584000,0,17436.18,"HUF","COUPON_PAYMENT",9007,0,0,17436.18,584000
158010,21,888,"INVESTMENT",2026-02-05,2026-02-05,"",1110000,0,28603.24,"GBP","COUPON_PAYMENT",8993,0,0,28603.24,1110000
158011,29,899,"INVESTMENT",2026-09-04,2026-09-04,"",484000,0,5854.15,"EUR","COUPON_PAYMENT",9196,0,0,5854.15,484000
158012,26,884,"INVESTMENT",2026-12-08,2026-12-08,"",448000,0,3472.88,"USD","COUPON_PAYMENT",8946,0,0,3472.88,448000
158013,2,884,"INVESTMENT",2026-12-08,2026-12-08,"",709000,0,5496.13,"USD","COUPON_PAYMENT",8946,0,0,5496.13,709000
158014,28,894,"LIQUIDITY",2026-08-02,2026-08-02,"",152000,0,9197.98,"HUF","COUPON_PAYMENT",9081,0,0,9197.98,152000
158015,25,895,"TRADING",2024-05-25,2024-05-25,"",417000,0,4092.83,"USD","COUPON_PAYMENT",9092,0,0,4092.83,417000
158016,28,899,"TRADING",2025-09-04,2025-09-04,"",125000,0,670.47,"EUR","COUPON_PAYMENT",9192,0,0,670.47,125000
158017,28,899,"TRADING",2026-06-04,2026-06-04,"",462000,0,3650.69,"EUR","COUPON_PAYMENT",9195,0,0,3650.69,462000
158018,27,888,"TRADING",2025-08-05,2025-08-05,"",737000,0,20049.94,"GBP","COUPON_PAYMENT",8992,0,0,20049.94,737000
158019,28,896,"INVESTMENT",2025-09-17,2025-09-17,"",198000,0,11425,"EUR","COUPON_PAYMENT",9125,0,0,11425,198000
158020,24,890,"TRADING",2026-10-14,2026-10-14,"",272000,0,6382.67,"EUR","COUPON_PAYMENT",9032,0,0,6382.67,272000
158021,23,898,"TRADING",2025-10-07,2025-10-07,"",207000,0,1121.96,"GBP","COUPON_PAYMENT",9164,0,0,1121.96,207000
158022,3,893,"LIQUIDITY",2025-04-25,2025-04-25,"",952000,0,14495.65,"HUF","COUPON_PAYMENT",9074,0,0,14495.65,952000
158023,25,895,"LIQUIDITY",2025-11-25,2025-11-25,"",948000,0,10272.61,"USD","COUPON_PAYMENT",9098,0,0,10272.61,948000
158024,22,881,"TRADING",2025-08-24,2025-08-24,"",410000,0,22249.63,"EUR","COUPON_PAYMENT",8882,0,0,22249.63,410000
158025,22,895,"INVESTMENT",2026-05-25,2026-05-25,"",97000,0,1672.51,"USD","COUPON_PAYMENT",9100,0,0,1672.51,97000
158026,22,895,"INVESTMENT",2026-08-25,2026-08-25,"",499000,0,5587.57,"USD","COUPON_PAYMENT",9101,0,0,5587.57,499000
158027,27,883,"TRADING",2026-07-31,2026-07-31,"",373000,0,7252.8,"GBP","COUPON_PAYMENT",8908,0,0,7252.8,373000
158028,1,899,"INVESTMENT",2026-06-04,2026-06-04,"",985000,0,7783.39,"EUR","COUPON_PAYMENT",9195,0,0,7783.39,985000
158029,26,900,"INVESTMENT",2025-02-25,2025-02-25,"",1113000,0,14429.97,"GBP","COUPON_PAYMENT",9228,0,0,14429.97,1113000
158030,27,893,"INVESTMENT",2024-10-25,2024-10-25,"",318000,0,1576.54,"HUF","COUPON_PAYMENT",9072,0,0,1576.54,318000
158031,31,886,"INVESTMENT",2025-10-16,2025-10-16,"",347000,0,15896.76,"HUF","COUPON_PAYMENT",8966,0,0,15896.76,347000
158032,25,890,"LIQUIDITY",2026-10-14,2026-10-14,"",2300000,0,53971.08,"EUR","COUPON_PAYMENT",9032,0,0,53971.08,2300000
158033,28,888,"LIQUIDITY",2026-08-05,2026-08-05,"",374000,0,10054.63,"GBP","COUPON_PAYMENT",8994,0,0,10054.63,374000
158034,30,882,"LIQUIDITY",2024-08-14,2024-08-14,"",177000,0,1524.18,"HUF","COUPON_PAYMENT",8896,0,0,1524.18,177000
158035,25,885,"TRADING",2026-08-06,2026-08-06,"",420000,0,11992.83,"USD","COUPON_PAYMENT",8961,0,0,11992.83,420000
158036,26,883,"TRADING",2026-07-31,2026-07-31,"",195000,0,3791.68,"GBP","COUPON_PAYMENT",8908,0,0,3791.68,195000
158037,26,883,"TRADING",2026-10-31,2026-10-31,"",225000,0,2862.1,"GBP","COUPON_PAYMENT",8909,0,0,2862.1,225000
158038,28,890,"LIQUIDITY",2026-10-14,2026-10-14,"",1136000,0,26657.02,"EUR","COUPON_PAYMENT",9032,0,0,26657.02,1136000
158039,2,884,"INVESTMENT",2025-03-08,2025-03-08,"",72000,0,292.58,"USD","COUPON_PAYMENT",8939,0,0,292.58,72000
158040,21,899,"INVESTMENT",2025-09-04,2025-09-04,"",675000,0,3620.52,"EUR","COUPON_PAYMENT",9192,0,0,3620.52,675000
158041,21,899,"INVESTMENT",2026-06-04,2026-06-04,"",675000,0,5333.79,"EUR","COUPON_PAYMENT",9195,0,0,5333.79,675000
158042,2,904,"TRADING",2026-02-02,2026-02-02,"",1523000,0,34486.96,"HUF","COUPON_PAYMENT",9274,0,0,34486.96,1523000
158043,2,893,"TRADING",2025-04-25,2025-04-25,"",398000,0,6060.16,"HUF","COUPON_PAYMENT",9074,0,0,6060.16,398000
158044,2,883,"TRADING",2025-10-31,2025-10-31,"",629000,0,7019.94,"GBP","COUPON_PAYMENT",8905,0,0,7019.94,629000
158045,27,884,"INVESTMENT",2026-06-08,2026-06-08,"",395000,0,3440.35,"USD","COUPON_PAYMENT",8944,0,0,3440.35,395000
158046,3,890,"INVESTMENT",2026-10-14,2026-10-14,"",180000,0,4223.82,"EUR","COUPON_PAYMENT",9032,0,0,4223.82,180000
158047,1,883,"TRADING",2026-07-31,2026-07-31,"",83000,0,1613.89,"GBP","COUPON_PAYMENT",8908,0,0,1613.89,83000
158048,31,895,"TRADING",2026-11-25,2026-11-25,"",1009000,0,5636.82,"USD","COUPON_PAYMENT",9102,0,0,5636.82,1009000
158049,30,887,"LIQUIDITY",2024-10-03,2024-10-03,"",177000,0,994.93,"HUF","COUPON_PAYMENT",8978,0,0,994.93,177000
158050,30,887,"LIQUIDITY",2026-07-03,2026-07-03,"",440000,0,2941.35,"HUF","COUPON_PAYMENT",8985,0,0,2941.35,440000
158051,27,903,"INVESTMENT",2026-04-19,2026-04-19,"",532000,0,11755.44,"GBP","COUPON_PAYMENT",9266,0,0,11755.44,532000
158052,29,892,"TRADING",2024-08-11,2024-08-11,"",171000,0,6005.69,"GBP","COUPON_PAYMENT",9043,0,0,6005.69,171000
158053,25,902,"TRADING",2025-11-30,2025-11-30,"",463000,0,6291.36,"EUR","COUPON_PAYMENT",9254,0,0,6291.36,463000
158054,1,904,"LIQUIDITY",2025-02-02,2025-02-02,"",67000,0,1945.83,"HUF","COUPON_PAYMENT",9272,0,0,1945.83,67000
158055,1,904,"LIQUIDITY",2026-08-02,2026-08-02,"",378000,0,3323.43,"HUF","COUPON_PAYMENT",9275,0,0,3323.43,378000
158056,29,898,"TRADING",2025-10-07,2025-10-07,"",1031000,0,5588.1,"GBP","COUPON_PAYMENT",9164,0,0,5588.1,1031000
158057,23,898,"LIQUIDITY",2025-10-07,2025-10-07,"",228000,0,1235.78,"GBP","COUPON_PAYMENT",9164,0,0,1235.78,228000
158058,27,895,"TRADING",2025-05-25,2025-05-25,"",481000,0,8249.59,"USD","COUPON_PAYMENT",9096,0,0,8249.59,481000
158059,27,895,"TRADING",2026-05-25,2026-05-25,"",444000,0,7655.6,"USD","COUPON_PAYMENT",9100,0,0,7655.6,444000
158060,27,895,"TRADING",2026-11-25,2026-11-25,"",67000,0,374.3,"USD","COUPON_PAYMENT",9102,0,0,374.3,67000
158061,2,895,"TRADING",2025-05-25,2025-05-25,"",825000,0,14149.5,"USD","COUPON_PAYMENT",9096,0,0,14149.5,825000
158062,2,895,"TRADING",2026-08-25,2026-08-25,"",1242000,0,13907.34,"USD","COUPON_PAYMENT",9101,0,0,13907.34,1242000
158063,26,895,"TRADING",2025-08-25,2025-08-25,"",92000,0,1907.21,"USD","COUPON_PAYMENT",9097,0,0,1907.21,92000
158064,28,901,"TRADING",2026-01-26,2026-01-26,"",590000,0,12084.36,"HUF","COUPON_PAYMENT",9239,0,0,12084.36,590000
158065,25,882,"INVESTMENT",2024-08-14,2024-08-14,"",230000,0,1980.58,"HUF","COUPON_PAYMENT",8896,0,0,1980.58,230000
158066,23,904,"LIQUIDITY",2025-08-02,2025-08-02,"",1096000,0,28005.26,"HUF","COUPON_PAYMENT",9273,0,0,28005.26,1096000
158067,1,898,"INVESTMENT",2025-07-07,2025-07-07,"",439000,0,3706.16,"GBP","COUPON_PAYMENT",9163,0,0,3706.16,439000
158068,30,882,"TRADING",2024-05-14,2024-05-14,"",50000,0,444.66,"HUF","COUPON_PAYMENT",8895,0,0,444.66,50000
158069,30,882,"TRADING",2024-08-14,2024-08-14,"",50000,0,430.56,"HUF","COUPON_PAYMENT",8896,0,0,430.56,50000
158070,26,896,"TRADING",2026-09-17,2026-09-17,"",390000,0,23979.54,"EUR","COUPON_PAYMENT",9126,0,0,23979.54,390000
158071,1,896,"LIQUIDITY",2024-09-17,2024-09-17,"",163000,0,6849.88,"EUR","COUPON_PAYMENT",9124,0,0,6849.88,163000
158072,22,901,"TRADING",2025-07-26,2025-07-26,"",530000,0,9431.1,"HUF","COUPON_PAYMENT",9238,0,0,9431.1,530000
158073,1,897,"TRADING",2024-07-14,2024-07-14,"",14000,0,225.61,"GBP","COUPON_PAYMENT",9133,0,0,225.61,14000
158074,26,889,"LIQUIDITY",2025-07-06,2025-07-06,"",828000,0,10817.18,"HUF","COUPON_PAYMENT",9009,0,0,10817.18,828000
158075,21,889,"TRADING",2026-01-06,2026-01-06,"",691000,0,8963.48,"HUF","COUPON_PAYMENT",9010,0,0,8963.48,691000
158076,28,882,"TRADING",2024-05-14,2024-05-14,"",554000,0,4926.86,"HUF","COUPON_PAYMENT",8895,0,0,4926.86,554000
158077,29,903,"LIQUIDITY",2026-04-19,2026-04-19,"",353000,0,7800.13,"GBP","COUPON_PAYMENT",9266,0,0,7800.13,353000
158078,2,898,"INVESTMENT",2026-10-07,2026-10-07,"",677000,0,12860.43,"GBP","COUPON_PAYMENT",9168,0,0,12860.43,677000
158079,27,885,"INVESTMENT",2025-08-06,2025-08-06,"",380000,0,7441.05,"USD","COUPON_PAYMENT",8959,0,0,7441.05,380000
158080,27,885,"INVESTMENT",2026-02-06,2026-02-06,"",380000,0,9096.11,"USD","COUPON_PAYMENT",8960,0,0,9096.11,380000
158081,21,897,"INVESTMENT",2026-07-14,2026-07-14,"",146000,0,4415.02,"GBP","COUPON_PAYMENT",9137,0,0,4415.02,146000
158082,24,898,"LIQUIDITY",2026-04-07,2026-04-07,"",896000,0,17677.86,"GBP","COUPON_PAYMENT",9166,0,0,17677.86,896000
158083,1,894,"INVESTMENT",2025-08-02,2025-08-02,"",173000,0,5205.92,"HUF","COUPON_PAYMENT",9080,0,0,5205.92,173000
158084,31,899,"INVESTMENT",2026-09-04,2026-09-04,"",138000,0,1669.16,"EUR","COUPON_PAYMENT",9196,0,0,1669.16,138000
158085,31,899,"INVESTMENT",2026-12-04,2026-12-04,"",114000,0,2069.29,"EUR","COUPON_PAYMENT",9197,0,0,2069.29,114000
158086,29,887,"TRADING",2025-10-03,2025-10-03,"",314000,0,2523.23,"HUF","COUPON_PAYMENT",8982,0,0,2523.23,314000
158087,30,897,"LIQUIDITY",2024-07-14,2024-07-14,"",134000,0,2159.44,"GBP","COUPON_PAYMENT",9133,0,0,2159.44,134000
158088,30,897,"LIQUIDITY",2026-01-14,2026-01-14,"",273000,0,6107.8,"GBP","COUPON_PAYMENT",9136,0,0,6107.8,273000
158089,26,887,"TRADING",2026-04-03,2026-04-03,"",466000,0,7063.04,"HUF","COUPON_PAYMENT",8984,0,0,7063.04,466000
158090,26,887,"TRADING",2026-07-03,2026-07-03,"",155000,0,1036.16,"HUF","COUPON_PAYMENT",8985,0,0,1036.16,155000
158091,2,892,"LIQUIDITY",2026-02-11,2026-02-11,"",451000,0,15647.83,"GBP","COUPON_PAYMENT",9046,0,0,15647.83,451000
158092,3,890,"TRADING",2026-10-14,2026-10-14,"",695000,0,16308.65,"EUR","COUPON_PAYMENT",9032,0,0,16308.65,695000
158093,27,899,"TRADING",2026-12-04,2026-12-04,"",1149000,0,20856.23,"EUR","COUPON_PAYMENT",9197,0,0,20856.23,1149000
158094,28,898,"TRADING",2025-01-07,2025-01-07,"",82000,0,857.79,"GBP","COUPON_PAYMENT",9161,0,0,857.79,82000
158095,24,883,"TRADING",2025-10-31,2025-10-31,"",642000,0,7165.03,"GBP","COUPON_PAYMENT",8905,0,0,7165.03,642000
158096,24,883,"TRADING",2026-04-30,2026-04-30,"",395000,0,6490.38,"GBP","COUPON_PAYMENT",8907,0,0,6490.38,395000
158097,24,883,"TRADING",2026-07-31,2026-07-31,"",420000,0,8166.7,"GBP","COUPON_PAYMENT",8908,0,0,8166.7,420000
158098,22,898,"LIQUIDITY",2026-01-07,2026-01-07,"",453000,0,7035.95,"GBP","COUPON_PAYMENT",9165,0,0,7035.95,453000
158099,22,898,"LIQUIDITY",2026-10-07,2026-10-07,"",861000,0,16355.74,"GBP","COUPON_PAYMENT",9168,0,0,16355.74,861000
158100,22,894,"INVESTMENT",2026-08-02,2026-08-02,"",178000,0,10771.31,"HUF","COUPON_PAYMENT",9081,0,0,10771.31,178000
158101,29,898,"LIQUIDITY",2025-10-07,2025-10-07,"",904000,0,4899.75,"GBP","COUPON_PAYMENT",9164,0,0,4899.75,904000
158102,29,898,"LIQUIDITY",2026-01-07,2026-01-07,"",904000,0,14040.84,"GBP","COUPON_PAYMENT",9165,0,0,14040.84,904000
158103,28,884,"INVESTMENT",2024-06-08,2024-06-08,"",216000,0,3959.05,"USD","COUPON_PAYMENT",8936,0,0,3959.05,216000
158104,28,884,"INVESTMENT",2026-09-08,2026-09-08,"",98000,0,1371.3,"USD","COUPON_PAYMENT",8945,0,0,1371.3,98000
158105,21,886,"INVESTMENT",2026-10-16,2026-10-16,"",339000,0,9353.35,"HUF","COUPON_PAYMENT",8967,0,0,9353.35,339000
158106,29,883,"INVESTMENT",2026-01-31,2026-01-31,"",283000,0,5769.08,"GBP","COUPON_PAYMENT",8906,0,0,5769.08,283000
158107,29,883,"INVESTMENT",2026-04-30,2026-04-30,"",274000,0,4502.19,"GBP","COUPON_PAYMENT",8907,0,0,4502.19,274000
158108,30,893,"INVESTMENT",2025-01-25,2025-01-25,"",275000,0,2571.38,"HUF","COUPON_PAYMENT",9073,0,0,2571.38,275000
158109,1,901,"LIQUIDITY",2026-01-26,2026-01-26,"",1213000,0,24844.63,"HUF","COUPON_PAYMENT",9239,0,0,24844.63,1213000
158110,23,885,"LIQUIDITY",2025-08-06,2025-08-06,"",404000,0,7911.02,"USD","COUPON_PAYMENT",8959,0,0,7911.02,404000
158111,21,888,"LIQUIDITY",2026-08-05,2026-08-05,"",602000,0,16184.19,"GBP","COUPON_PAYMENT",8994,0,0,16184.19,602000
158112,29,901,"INVESTMENT",2024-07-26,2024-07-26,"",162000,0,3267.8,"HUF","COUPON_PAYMENT",9236,0,0,3267.8,162000
158113,26,899,"LIQUIDITY",2025-03-04,2025-03-04,"",782000,0,7848.43,"EUR","COUPON_PAYMENT",9190,0,0,7848.43,782000
158114,26,899,"LIQUIDITY",2025-06-04,2025-06-04,"",782000,0,10128.93,"EUR","COUPON_PAYMENT",9191,0,0,10128.93,782000
158115,26,899,"LIQUIDITY",2026-09-04,2026-09-04,"",1158000,0,14006.42,"EUR","COUPON_PAYMENT",9196,0,0,14006.42,1158000
158116,26,901,"TRADING",2026-07-26,2026-07-26,"",48000,0,1445.97,"HUF","COUPON_PAYMENT",9240,0,0,1445.97,48000
158117,29,896,"LIQUIDITY",2025-09-17,2025-09-17,"",161000,0,9290.02,"EUR","COUPON_PAYMENT",9125,0,0,9290.02,161000
158118,24,901,"INVESTMENT",2024-07-26,2024-07-26,"",182000,0,3671.23,"HUF","COUPON_PAYMENT",9236,0,0,3671.23,182000
158119,2,899,"TRADING",2025-06-04,2025-06-04,"",145000,0,1878.13,"EUR","COUPON_PAYMENT",9191,0,0,1878.13,145000
158120,2,899,"TRADING",2025-09-04,2025-09-04,"",145000,0,777.74,"EUR","COUPON_PAYMENT",9192,0,0,777.74,145000
158121,2,904,"LIQUIDITY",2025-08-02,2025-08-02,"",644000,0,16455.64,"HUF","COUPON_PAYMENT",9273,0,0,16455.64,644000
158122,30,898,"TRADING",2025-04-07,2025-04-07,"",737000,0,4120.75,"GBP","COUPON_PAYMENT",9162,0,0,4120.75,737000
158123,1,903,"INVESTMENT",2026-04-19,2026-04-19,"",591000,0,13059.15,"GBP","COUPON_PAYMENT",9266,0,0,13059.15,591000
158124,29,884,"INVESTMENT",2024-09-08,2024-09-08,"",105000,0,1307.43,"USD","COUPON_PAYMENT",8937,0,0,1307.43,105000
158125,1,894,"LIQUIDITY",2024-08-02,2024-08-02,"",707000,0,30501.3,"HUF","COUPON_PAYMENT",9079,0,0,30501.3,707000
158126,21,901,"LIQUIDITY",2025-01-26,2025-01-26,"",664000,0,14410.74,"HUF","COUPON_PAYMENT",9237,0,0,14410.74,664000
158127,3,883,"INVESTMENT",2026-07-31,2026-07-31,"",550000,0,10694.48,"GBP","COUPON_PAYMENT",8908,0,0,10694.48,550000
158128,24,883,"INVESTMENT",2025-01-31,2025-01-31,"",98000,0,1605.64,"GBP","COUPON_PAYMENT",8902,0,0,1605.64,98000
158129,24,898,"INVESTMENT",2024-04-07,2024-04-07,"",194000,0,3127.36,"GBP","COUPON_PAYMENT",9158,0,0,3127.36,194000
158130,27,897,"LIQUIDITY",2024-07-14,2024-07-14,"",11000,0,177.27,"GBP","COUPON_PAYMENT",9133,0,0,177.27,11000
158131,27,897,"LIQUIDITY",2025-01-14,2025-01-14,"",495000,0,14514.41,"GBP","COUPON_PAYMENT",9134,0,0,14514.41,495000
158132,21,881,"LIQUIDITY",2025-08-24,2025-08-24,"",925000,0,50197.33,"EUR","COUPON_PAYMENT",8882,0,0,50197.33,925000
158133,28,897,"INVESTMENT",2025-01-14,2025-01-14,"",368000,0,10790.51,"GBP","COUPON_PAYMENT",9134,0,0,10790.51,368000
158134,2,884,"INVESTMENT",2024-09-08,2024-09-08,"",115000,0,1431.95,"USD","COUPON_PAYMENT",8937,0,0,1431.95,115000
158135,23,904,"TRADING",2025-02-02,2025-02-02,"",875000,0,25411.98,"HUF","COUPON_PAYMENT",9272,0,0,25411.98,875000
158136,29,881,"LIQUIDITY",2026-08-24,2026-08-24,"",2079000,0,53898.36,"EUR","COUPON_PAYMENT",8883,0,0,53898.36,2079000
158137,26,885,"LIQUIDITY",2025-02-06,2025-02-06,"",517000,0,12544.91,"USD","COUPON_PAYMENT",8958,0,0,12544.91,517000
158138,23,883,"INVESTMENT",2025-10-31,2025-10-31,"",179000,0,1997.73,"GBP","COUPON_PAYMENT",8905,0,0,1997.73,179000
158139,1,892,"INVESTMENT",2024-08-11,2024-08-11,"",391000,0,13732.32,"GBP","COUPON_PAYMENT",9043,0,0,13732.32,391000
158140,24,893,"TRADING",2025-10-04,2025-10-04,"",463000,0,5054.79,"HUF","COUPON_PAYMENT",9076,0,0,5054.79,463000
158141,27,889,"INVESTMENT",2025-07-06,2025-07-06,"",487000,0,6362.28,"HUF","COUPON_PAYMENT",9009,0,0,6362.28,487000
158142,31,895,"TRADING",2025-08-25,2025-08-25,"",12000,0,248.77,"USD","COUPON_PAYMENT",9097,0,0,248.77,12000
158143,29,901,"LIQUIDITY",2026-07-26,2026-07-26,"",115000,0,3464.3,"HUF","COUPON_PAYMENT",9240,0,0,3464.3,115000
158144,29,888,"TRADING",2025-02-05,2025-02-05,"",454000,0,9973.27,"GBP","COUPON_PAYMENT",8991,0,0,9973.27,454000
158145,24,885,"INVESTMENT",2026-02-06,2026-02-06,"",988000,0,23649.89,"USD","COUPON_PAYMENT",8960,0,0,23649.89,988000
158146,24,892,"INVESTMENT",2025-02-11,2025-02-11,"",524000,0,8180.3,"GBP","COUPON_PAYMENT",9044,0,0,8180.3,524000
158147,27,888,"INVESTMENT",2026-08-05,2026-08-05,"",202000,0,5430.57,"GBP","COUPON_PAYMENT",8994,0,0,5430.57,202000
158148,27,896,"TRADING",2025-09-17,2025-09-17,"",330000,0,19041.66,"EUR","COUPON_PAYMENT",9125,0,0,19041.66,330000
158149,31,898,"LIQUIDITY",2025-10-07,2025-10-07,"",639000,0,3463.43,"GBP","COUPON_PAYMENT",9164,0,0,3463.43,639000
158150,1,899,"LIQUIDITY",2024-12-04,2024-12-04,"",393000,0,3121.38,"EUR","COUPON_PAYMENT",9189,0,0,3121.38,393000
158151,25,887,"TRADING",2025-04-03,2025-04-03,"",268000,0,4016.15,"HUF","COUPON_PAYMENT",8980,0,0,4016.15,268000
158152,25,887,"TRADING",2025-07-03,2025-07-03,"",268000,0,3279.08,"HUF","COUPON_PAYMENT",8981,0,0,3279.08,268000
158153,25,887,"TRADING",2026-01-03,2026-01-03,"",268000,0,3121.04,"HUF","COUPON_PAYMENT",8983,0,0,3121.04,268000
158154,25,887,"TRADING",2026-10-03,2026-10-03,"",802000,0,6994.72,"HUF","COUPON_PAYMENT",8986,0,0,6994.72,802000
158155,26,888,"INVESTMENT",2025-08-05,2025-08-05,"",1258000,0,34223.64,"GBP","COUPON_PAYMENT",8992,0,0,34223.64,1258000
158156,2,903,"LIQUIDITY",2026-04-19,2026-04-19,"",489000,0,10805.28,"GBP","COUPON_PAYMENT",9266,0,0,10805.28,489000
158157,31,895,"TRADING",2024-11-25,2024-11-25,"",484000,0,3359.85,"USD","COUPON_PAYMENT",9094,0,0,3359.85,484000
158158,1,885,"INVESTMENT",2025-02-06,2025-02-06,"",620000,0,15044.18,"USD","COUPON_PAYMENT",8958,0,0,15044.18,620000
158159,30,887,"TRADING",2026-01-03,2026-01-03,"",553000,0,6440.07,"HUF","COUPON_PAYMENT",8983,0,0,6440.07,553000
158160,24,883,"INVESTMENT",2024-07-31,2024-07-31,"",412000,0,2520.56,"GBP","COUPON_PAYMENT",8900,0,0,2520.56,412000
158161,25,883,"INVESTMENT",2025-10-31,2025-10-31,"",156000,0,1741.04,"GBP","COUPON_PAYMENT",8905,0,0,1741.04,156000
158162,30,897,"INVESTMENT",2026-01-14,2026-01-14,"",308000,0,6890.85,"GBP","COUPON_PAYMENT",9136,0,0,6890.85,308000
158163,29,882,"INVESTMENT",2024-11-14,2024-11-14,"",34000,0,248.48,"HUF","COUPON_PAYMENT",8897,0,0,248.48,34000
158164,22,904,"TRADING",2025-02-02,2025-02-02,"",370000,0,10745.64,"HUF","COUPON_PAYMENT",9272,0,0,10745.64,370000
158165,26,897,"TRADING",2025-07-14,2025-07-14,"",14000,0,394.31,"GBP","COUPON_PAYMENT",9135,0,0,394.31,14000
158166,23,894,"LIQUIDITY",2025-08-02,2025-08-02,"",346000,0,10411.83,"HUF","COUPON_PAYMENT",9080,0,0,10411.83,346000
158167,31,884,"INVESTMENT",2024-12-08,2024-12-08,"",530000,0,10301,"USD","COUPON_PAYMENT",8938,0,0,10301,530000
158168,31,884,"INVESTMENT",2025-12-08,2025-12-08,"",729000,0,12429.75,"USD","COUPON_PAYMENT",8942,0,0,12429.75,729000
158169,31,884,"INVESTMENT",2026-06-08,2026-06-08,"",729000,0,6349.41,"USD","COUPON_PAYMENT",8944,0,0,6349.41,729000
158170,30,890,"INVESTMENT",2025-06-10,2025-06-10,"",387000,0,29156.19,"EUR","COUPON_PAYMENT",9030,0,0,29156.19,387000
158171,29,885,"TRADING",2025-08-06,2025-08-06,"",655000,0,12826.03,"USD","COUPON_PAYMENT",8959,0,0,12826.03,655000
158172,29,885,"TRADING",2026-02-06,2026-02-06,"",668000,0,15990.01,"USD","COUPON_PAYMENT",8960,0,0,15990.01,668000
158173,25,898,"LIQUIDITY",2024-07-07,2024-07-07,"",203000,0,2675.61,"GBP","COUPON_PAYMENT",9159,0,0,2675.61,203000
158174,2,893,"LIQUIDITY",2025-07-25,2025-07-25,"",308000,0,6131.37,"HUF","COUPON_PAYMENT",9075,0,0,6131.37,308000
158175,2,893,"LIQUIDITY",2025-10-04,2025-10-04,"",308000,0,3362.58,"HUF","COUPON_PAYMENT",9076,0,0,3362.58,308000
158176,22,887,"INVESTMENT",2025-01-03,2025-01-03,"",629000,0,2547.3,"HUF","COUPON_PAYMENT",8979,0,0,2547.3,629000
158177,22,887,"INVESTMENT",2025-04-03,2025-04-03,"",629000,0,9425.95,"HUF","COUPON_PAYMENT",8980,0,0,9425.95,629000
158178,22,884,"LIQUIDITY",2026-03-08,2026-03-08,"",897000,0,15209.75,"USD","COUPON_PAYMENT",8943,0,0,15209.75,897000
158179,27,887,"TRADING",2024-04-03,2024-04-03,"",127000,0,1643.91,"HUF","COUPON_PAYMENT",8976,0,0,1643.91,127000
158180,25,889,"LIQUIDITY",2024-07-06,2024-07-06,"",283000,0,8449.38,"HUF","COUPON_PAYMENT",9007,0,0,8449.38,283000
158181,23,899,"INVESTMENT",2026-06-04,2026-06-04,"",7000,0,55.31,"EUR","COUPON_PAYMENT",9195,0,0,55.31,7000
158182,22,903,"INVESTMENT",2025-04-19,2025-04-19,"",476000,0,25010.84,"GBP","COUPON_PAYMENT",9265,0,0,25010.84,476000
158183,30,903,"INVESTMENT",2026-04-19,2026-04-19,"",152000,0,3358.7,"GBP","COUPON_PAYMENT",9266,0,0,3358.7,152000
158184,29,883,"TRADING",2025-07-31,2025-07-31,"",33000,0,474.54,"GBP","COUPON_PAYMENT",8904,0,0,474.54,33000
158185,29,883,"TRADING",2025-10-31,2025-10-31,"",33000,0,368.3,"GBP","COUPON_PAYMENT",8905,0,0,368.3,33000
158186,27,895,"LIQUIDITY",2024-11-25,2024-11-25,"",1000,0,6.94,"USD","COUPON_PAYMENT",9094,0,0,6.94,1000
158187,25,886,"TRADING",2026-10-16,2026-10-16,"",1068000,0,29467.19,"HUF","COUPON_PAYMENT",8967,0,0,29467.19,1068000
158188,23,895,"INVESTMENT",2026-02-25,2026-02-25,"",24000,0,118.54,"USD","COUPON_PAYMENT",9099,0,0,118.54,24000
158189,26,902,"TRADING",2025-05-31,2025-05-31,"",238000,0,4170.01,"EUR","COUPON_PAYMENT",9253,0,0,4170.01,238000
158190,23,894,"LIQUIDITY",2024-08-02,2024-08-02,"",212000,0,9146.08,"HUF","COUPON_PAYMENT",9079,0,0,9146.08,212000
158191,21,898,"TRADING",2026-01-07,2026-01-07,"",282000,0,4380,"GBP","COUPON_PAYMENT",9165,0,0,4380,282000
158192,21,898,"TRADING",2026-04-07,2026-04-07,"",282000,0,5563.79,"GBP","COUPON_PAYMENT",9166,0,0,5563.79,282000
158193,24,895,"LIQUIDITY",2026-05-25,2026-05-25,"",384000,0,6621.06,"USD","COUPON_PAYMENT",9100,0,0,6621.06,384000
158194,24,895,"LIQUIDITY",2026-08-25,2026-08-25,"",384000,0,4299.85,"USD","COUPON_PAYMENT",9101,0,0,4299.85,384000
